contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
541,Let me guess...the Gym Reaper?,202,251,633,Top 5 Funny,True,True,30,Human
541,You must be kidding. I've got tickets for 'Hamilton' tonight.,168,269,650,Top 5 Unfunny,False,True,61,Human
541,We're divorced---but I'd be delighted to give you his current address.,154,270,607,Top 5 Unfunny,False,True,70,Human
541,"No, I get it. I just think it's a little insulting that he sends an intern.",119,236,537,Top 5 Funny,False,True,75,Human
541,He's in the kitchen washing the toaster.,120,236,460,Top 5 Funny,False,True,40,Human
541,Let me guess...the Gym Reaper?,202,251,633,Top 5 Unfunny,True,True,30,Human
541,We're divorced---but I'd be delighted to give you his current address.,154,270,607,Top 5 Funny,False,True,70,Human
541,You must be kidding. I've got tickets for 'Hamilton' tonight.,168,269,650,Top 5 Funny,False,True,61,Human
542,Should we tell her she's wearing two different shoes?,202,327,789,Top 5 Funny,True,True,53,Human
542,She is Henry's only surviving wife.,101,227,466,Top 5 Funny,False,True,35,Human
542,"Nah, count the rings. She's definitely pushing 30.",67,186,337,Top 5 Unfunny,False,True,50,Human
542,So that's where all of the coffee filters went.,77,198,375,Top 5 Unfunny,False,True,47,Human
542,Should we tell her it's on backwards?,85,208,405,Top 5 Unfunny,True,True,37,Human
542,She is Henry's only surviving wife.,101,227,466,Top 5 Unfunny,False,True,35,Human
542,Should we tell her she's wearing two different shoes?,202,327,789,Top 5 Unfunny,True,True,53,Human
542,"Nah, count the rings. She's definitely pushing 30.",67,186,337,Top 5 Funny,False,True,50,Human
542,So that's where all of the coffee filters went.,77,198,375,Top 5 Funny,False,True,47,Human
542,Should we tell her it's on backwards?,85,208,405,Top 5 Funny,True,True,37,Human
543,Face it: 'Ms. Bigly' refuses to go with you to the Trump rally today!,53,126,211,Top 5 Unfunny,False,True,69,Human
543,"Well, at least the 800-lb gorilla finally left.",81,151,331,Top 5 Unfunny,False,True,47,Human
543,"Well, at least the 800-lb gorilla finally left.",81,151,331,Top 5 Funny,False,True,47,Human
543,If he farts I'm out of here.,120,189,337,Top 5 Unfunny,False,True,28,Human
543,The zoo won't pay the ransom. Now what?,49,122,212,Top 5 Funny,True,True,39,Human
543,Face it: 'Ms. Bigly' refuses to go with you to the Trump rally today!,53,126,211,Top 5 Funny,False,True,69,Human
543,I really just thought they would send me a lapel pin when I registered.,90,157,370,Top 5 Unfunny,False,True,71,Human
543,The zoo won't pay the ransom. Now what?,49,122,212,Top 5 Unfunny,True,True,39,Human
543,If he farts I'm out of here.,120,189,337,Top 5 Funny,False,True,28,Human
543,I really just thought they would send me a lapel pin when I registered.,90,157,370,Top 5 Funny,False,True,71,Human
544,"Given Mr Tell's declining accuracy with his bow and arrow, we're lucky the guys don't use Apples.",69,82,302,Top 5 Funny,False,True,97,Human
544,"Given Mr Tell's declining accuracy with his bow and arrow, we're lucky the guys don't use Apples.",69,82,302,Top 5 Unfunny,False,True,97,Human
544,Have your guy call my guy.,41,84,130,Top 5 Unfunny,False,True,26,Human
544,Have your person contact my person.,44,87,138,Top 5 Unfunny,False,True,35,Human
544,Are you thinking what I'm thinking?,47,89,148,Top 5 Unfunny,True,True,35,Human
544,I liked it better when they were just little voices inside our heads.,74,98,253,Top 5 Unfunny,False,True,69,Human
544,Have your person contact my person.,44,87,138,Top 5 Funny,False,True,35,Human
544,I liked it better when they were just little voices inside our heads.,74,98,253,Top 5 Funny,False,True,69,Human
544,Are you thinking what I'm thinking?,47,89,148,Top 5 Funny,True,True,35,Human
544,"Where exactly is Bethlehem, NY? Hmmm. Off the top of my head … 42°36'N 73°50'W in Albany County.",60,80,282,Top 5 Funny,True,True,96,Human
545,It's amazing to think he started out in the lobby.,416,282,1022,Top 5 Funny,False,True,50,Human
545,...and I'll need an office with a window.,87,126,320,Top 5 Funny,False,True,41,Human
545,It's amazing to think he started out in the lobby.,416,282,1022,Top 5 Unfunny,False,True,50,Human
545,"Before we start, would anyone else like some water?",141,162,422,Top 5 Unfunny,True,True,51,Human
545,...and I'll need an office with a window.,87,126,320,Top 5 Unfunny,False,True,41,Human
545,He got his start in the lobby.,87,122,345,Top 5 Unfunny,False,True,30,Human
545,I thought we were moving all of our plants to Mexico.,72,119,264,Top 5 Unfunny,False,True,53,Human
545,He got his start in the lobby.,87,122,345,Top 5 Funny,False,True,30,Human
545,"Before we start, would anyone else like some water?",141,162,422,Top 5 Funny,True,True,51,Human
545,I thought we were moving all of our plants to Mexico.,72,119,264,Top 5 Funny,False,True,53,Human
546,What's happening on your side?,67,117,269,Top 5 Funny,True,True,30,Human
546,"If we hadn't eaten Ted, he really would have enjoyed this.",66,117,260,Top 5 Funny,False,True,58,Human
546,We never should have applauded.,65,110,285,Top 5 Funny,False,True,31,Human
546,"Well, I like it more than their ""ship on the horizon"" gag.",65,117,251,Top 5 Funny,False,True,58,Human
546,OK. We have two wishes left.,56,108,249,Top 5 Funny,False,True,28,Human
546,What's happening on your side?,67,117,269,Top 5 Unfunny,True,True,30,Human
546,"If we hadn't eaten Ted, he really would have enjoyed this.",66,117,260,Top 5 Unfunny,False,True,58,Human
546,"Well, I like it more than their ""ship on the horizon"" gag.",65,117,251,Top 5 Unfunny,False,True,58,Human
546,We never should have applauded.,65,110,285,Top 5 Unfunny,False,True,31,Human
546,"l knew they were smart, but sarcastic?",55,110,224,Top 5 Unfunny,True,True,38,Human
547,"Okay, our pomp is good. Now let's work on our circumstance.",152,279,630,Top 5 Unfunny,False,True,59,Human
547,We're not the only ones that could use a shave.,177,317,604,Top 5 Unfunny,False,True,47,Human
547,Trump said he knows more than the majorettes.,137,271,469,Top 5 Unfunny,False,True,45,Human
547,You're right. No underwear.,255,395,762,Top 5 Funny,False,True,27,Human
547,Like the pomp. Not crazy about the circumstances.,186,326,747,Top 5 Funny,False,True,49,Human
547,You're right. No underwear.,255,395,762,Top 5 Unfunny,False,True,27,Human
547,"Okay, our pomp is good. Now let's work on our circumstance.",152,279,630,Top 5 Funny,False,True,59,Human
547,Trump said he knows more than the majorettes.,137,271,469,Top 5 Funny,False,True,45,Human
547,Like the pomp. Not crazy about the circumstances.,186,326,747,Top 5 Unfunny,False,True,49,Human
547,We're not the only ones that could use a shave.,177,317,604,Top 5 Funny,False,True,47,Human
548,I'm going to need you to take one small step out of the vehicle,155,205,515,Top 5 Unfunny,False,False,63,Human
548,So Major Tom... Do you know how fast you were going?,359,427,898,Top 5 Unfunny,True,True,52,Human
548,"Sir, I don't make the laws of physics I just enforce them.",221,291,754,Top 5 Unfunny,False,True,58,Human
548,"Well, five acres of popcorn back there says you were.",319,360,963,Top 5 Unfunny,False,True,53,Human
548,"I don't make the laws of physics, sir. I just enforce them.",98,197,442,Top 5 Funny,False,True,59,Human
548,"I don't make the laws of physics, sir. I just enforce them.",98,197,442,Top 5 Unfunny,False,True,59,Human
548,"Sir, I don't make the laws of physics I just enforce them.",221,291,754,Top 5 Funny,False,True,58,Human
548,"Well, five acres of popcorn back there says you were.",319,360,963,Top 5 Funny,False,True,53,Human
548,So Major Tom... Do you know how fast you were going?,359,427,898,Top 5 Funny,True,True,52,Human
548,I'm going to need you to take one small step out of the vehicle,155,205,515,Top 5 Funny,False,False,63,Human
549,I admire your restraint.,81,154,352,Top 5 Unfunny,False,True,24,Human
549,"On casual Fridays, it's just handcuffs.",77,151,321,Top 5 Unfunny,False,True,39,Human
549,"Above all, we value restraint.",121,184,461,Top 5 Unfunny,False,True,30,Human
549,I admire your restraint.,151,205,551,Top 5 Unfunny,False,True,24,Human
549,OK. NOW we can discuss the election.,76,150,325,Top 5 Funny,False,True,36,Human
549,"On casual Fridays, it's just handcuffs.",77,151,321,Top 5 Funny,False,True,39,Human
549,I admire your restraint.,81,154,352,Top 5 Funny,False,True,24,Human
549,"Above all, we value restraint.",121,184,461,Top 5 Funny,False,True,30,Human
549,I admire your restraint.,151,205,551,Top 5 Funny,False,True,24,Human
549,OK. NOW we can discuss the election.,76,150,325,Top 5 Unfunny,False,True,36,Human
550,Martin realized he was facing some fierce competition for the ghost writer position.,70,151,299,Top 5 Unfunny,False,True,84,Human
550,"At one point I had them in a semicircle, but it gave people a sense of equality.",66,147,318,Top 5 Unfunny,False,True,80,Human
550,Where do you see yourself five chairs from now?,94,172,386,Top 5 Funny,True,True,47,Human
550,Are you willing to relocate?,90,168,410,Top 5 Unfunny,True,True,28,Human
550,Where do you see yourself five chairs from now?,94,172,386,Top 5 Unfunny,True,True,47,Human
550,"When I asked you to line up a meeting with the Department Chairs, this is not what I meant.",258,295,779,Top 5 Unfunny,False,True,91,Human
550,"At one point I had them in a semicircle, but it gave people a sense of equality.",66,147,318,Top 5 Funny,False,True,80,Human
550,Martin realized he was facing some fierce competition for the ghost writer position.,70,151,299,Top 5 Funny,False,True,84,Human
550,Are you willing to relocate?,90,168,410,Top 5 Funny,True,True,28,Human
550,"When I asked you to line up a meeting with the Department Chairs, this is not what I meant.",258,295,779,Top 5 Funny,False,True,91,Human
551,Row v. Wave,590,742,1854,Top 5 Funny,False,False,11,Human
551,Row v. Wave,810,855,2398,Top 5 Funny,False,False,11,Human
551,We shall overcomb.,637,787,2097,Top 5 Funny,False,True,18,Human
551,"Ladies and gentlemen, if you look to your right, you’ll see a gift of friendship from the people of France; straight ahead, a gift of friendship from the people of Russia",406,559,1459,Top 5 Funny,False,False,170,Human
551,"I don't know what's worse, the undertow or the combover",404,551,1548,Top 5 Unfunny,False,False,55,Human
551,"Ladies and gentlemen, if you look to your right, you’ll see a gift of friendship from the people of France; straight ahead, a gift of friendship from the people of Russia",406,559,1459,Top 5 Unfunny,False,False,170,Human
551,Row v. Wave,590,742,1854,Top 5 Unfunny,False,False,11,Human
551,We shall overcomb.,637,787,2097,Top 5 Unfunny,False,True,18,Human
551,Row v. Wave,810,855,2398,Top 5 Unfunny,False,False,11,Human
551,"I don't know what's worse, the undertow or the combover",404,551,1548,Top 5 Funny,False,False,55,Human
552,"Noah, trust me. Its over.",70,166,305,Top 5 Unfunny,False,True,25,Human
552,Do I LOOK like I have any Grey Poupon?,63,170,313,Top 5 Unfunny,True,True,38,Human
552,Long time no sea.,280,360,913,Top 5 Funny,False,True,17,Human
552,"Noah, trust me. Its over.",70,166,305,Top 5 Funny,False,True,25,Human
552,Do I LOOK like I have any Grey Poupon?,63,170,313,Top 5 Funny,True,True,38,Human
552,Have you seen two guys and a drum majorette?,59,164,278,Top 5 Unfunny,True,True,44,Human
552,Long time no sea.,447,492,1410,Top 5 Unfunny,False,True,17,Human
552,Long time no sea.,280,360,913,Top 5 Unfunny,False,True,17,Human
552,Long time no sea.,447,492,1410,Top 5 Funny,False,True,17,Human
552,Have you seen two guys and a drum majorette?,59,164,278,Top 5 Funny,True,True,44,Human
553,I'd like to see other people.,87,157,328,Top 5 Funny,False,True,29,Human
553,"I know that look, you're not going to let this go.",74,146,300,Top 5 Funny,False,True,50,Human
553,The corrupt media will blow this way out of proportion.,59,132,254,Top 5 Unfunny,False,True,55,Human
553,Maybe his second week will go better.,61,134,256,Top 5 Unfunny,False,True,37,Human
553,I'd like to see other people.,63,136,280,Top 5 Unfunny,False,True,29,Human
553,"I know that look, you're not going to let this go.",74,146,300,Top 5 Unfunny,False,True,50,Human
553,I'd like to see other people.,87,157,328,Top 5 Unfunny,False,True,29,Human
553,The corrupt media will blow this way out of proportion.,59,132,254,Top 5 Funny,False,True,55,Human
553,Maybe his second week will go better.,61,134,256,Top 5 Funny,False,True,37,Human
553,I'd like to see other people.,63,136,280,Top 5 Funny,False,True,29,Human
554,You were with Ringling Brothers? I was with Lehman Brothers.,2228,2347,6645,Top 5 Funny,True,True,60,Human
554,Shouldn't you be at your confirmation hearing?,1767,2329,5341,Top 5 Funny,True,True,46,Human
554,"Sure, it's all fun and games. Until one of you gets elected.",917,1171,3053,Top 5 Funny,False,True,60,Human
554,"Would you like that straight up, on the rocks, or sprayed directly in your face?",833,1110,2939,Top 5 Funny,True,True,80,Human
554,"Would you like that straight up, on the rocks, or sprayed directly in your face?",833,1110,2939,Top 5 Unfunny,True,True,80,Human
554,You were with Ringling Brothers? I was with Lehman Brothers.,2228,2347,6645,Top 5 Unfunny,True,True,60,Human
554,Shouldn't you be at your confirmation hearing?,1767,2329,5341,Top 5 Unfunny,True,True,46,Human
554,"Sure, it's all fun and games. Until one of you gets elected.",917,1171,3053,Top 5 Unfunny,False,True,60,Human
554,Don't let it get you down. There were only so many cabinet positions he could fill.,614,942,2239,Top 5 Unfunny,False,True,83,Human
554,Don't let it get you down. There were only so many cabinet positions he could fill.,614,942,2239,Top 5 Funny,False,True,83,Human
555,You're the one who said I wasn't eating enough fiber.,260,316,695,Top 5 Unfunny,False,True,53,Human
555,I had the tailor over for lunch.,479,461,1194,Top 5 Unfunny,False,True,32,Human
555,You're both dummies!,74,159,295,Top 5 Funny,False,True,20,Human
555,"So I stick the head up a few times, the lifeguard runs in, bingo!",76,161,297,Top 5 Funny,False,True,65,Human
555,You're the one who said I wasn't eating enough fiber.,260,316,695,Top 5 Funny,False,True,53,Human
555,I had the tailor over for lunch.,479,461,1194,Top 5 Funny,False,True,32,Human
555,I'll never let go.,1175,244,1468,Top 5 Funny,False,True,18,Human
555,You're both dummies!,74,159,295,Top 5 Unfunny,False,True,20,Human
555,"So I stick the head up a few times, the lifeguard runs in, bingo!",76,161,297,Top 5 Unfunny,False,True,65,Human
555,I'll never let go.,1175,244,1468,Top 5 Unfunny,False,True,18,Human
556,Making fission chips?,859,1145,2619,Top 5 Funny,True,True,21,Human
556,"So, not tonight?",211,473,1027,Top 5 Unfunny,True,True,16,Human
556,"Making fission chips again, I see.",252,512,1002,Top 5 Unfunny,False,True,34,Human
556,Making fission chips?,859,1145,2619,Top 5 Unfunny,True,True,21,Human
556,I think I like the French maid outfit better.,840,1171,3209,Top 5 Unfunny,False,True,45,Human
