contest,ai_model,ai_caption,human_caption,semantic_similarity
883,claude,"""On second thought, maybe adopting those stray tigers wasn't the best idea...""",That reminds me—your mother called this morning.,0.100857854
883,claude,"""On second thought, maybe adopting those stray tigers wasn't the best idea...""",I bet they wouldn't tell him to stay off the furniture.,0.15214509
883,claude,"""On second thought, maybe adopting those stray tigers wasn't the best idea...""",We never pounce anymore.,0.022374535
883,claude,"""On second thought, maybe adopting those stray tigers wasn't the best idea...""","Maul a man and you eat for a day, teach a man to pamper you…",0.1261298
883,claude,"""On second thought, maybe adopting those stray tigers wasn't the best idea...""","Sure, he's big. But can he manipulate humans like we do?",0.120208345
883,claude,"""On second thought, maybe adopting those stray tigers wasn't the best idea...""","You knew I was domesticated when you married me, Margaret.”",0.2792275
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",Don't judge me.  I was young and needed the money.,0.014954954
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",You used to look at me that way.,0.095576
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",You used to look at me like that.,0.089084044
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",I was young and needed the money.,0.06604078
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",I used to be able to do that.,0.024487037
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""","Nice curves, but they’re not natural.",0.04641362
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",I used to be able to do that.,0.024487037
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",Don't judge me.  I was young and needed the money.,0.014954954
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",You used to look at me that way.,0.095576
829,chatgpt (gpt-4o),"""Another detour sign targeted at us, Gary. They just want us to keep off the road!""",You used to look at me like that.,0.089084044
829,claude,Winding Road Ahead,Don't judge me.  I was young and needed the money.,0.09415788
829,claude,Winding Road Ahead,You used to look at me that way.,0.112978905
829,claude,Winding Road Ahead,You used to look at me like that.,0.08969391
829,claude,Winding Road Ahead,I was young and needed the money.,0.13941735
829,claude,Winding Road Ahead,I used to be able to do that.,0.07356994
829,claude,Winding Road Ahead,"Nice curves, but they’re not natural.",0.25192663
829,claude,Winding Road Ahead,I used to be able to do that.,0.07356994
829,claude,Winding Road Ahead,Don't judge me.  I was young and needed the money.,0.09415788
829,claude,Winding Road Ahead,You used to look at me that way.,0.112978905
829,claude,Winding Road Ahead,You used to look at me like that.,0.08969391
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",If I am lying then let God strike me dead!,0.14787549
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""","On second thought, don't buy. Sell.",0.06099312
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",Do you think I need to post a new Tinder photo?,0.07926796
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",You know that artificial sweetener will kill ya.,0.09917523
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",I'm told the coffee here is to die for.,0.1258522
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""","Joe, do you understand the gravity of the situation?",0.18939331
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",How many lumps did you say you wanted again?,0.028363442
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",What I especially like about this place is how chockablock it is with surprises.,0.13352118
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""","Well, we meet for coffee to discuss my career path.",0.20602572
516,chatgpt (gpt-4o),"""Remember when we used to imagine flying cars? Now we just hope for a working Wi-Fi signal.""",Looks like you picked the wrong day to quit drinking coffee!,0.024935752
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",If I am lying then let God strike me dead!,0.096103236
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""","On second thought, don't buy. Sell.",0.031178514
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",Do you think I need to post a new Tinder photo?,-0.040013522
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",You know that artificial sweetener will kill ya.,-0.03950428
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",I'm told the coffee here is to die for.,0.12304093
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""","Joe, do you understand the gravity of the situation?",0.16551465
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",How many lumps did you say you wanted again?,0.061254464
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",What I especially like about this place is how chockablock it is with surprises.,0.19082433
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""","Well, we meet for coffee to discuss my career path.",0.24138395
516,claude,"""When the boss said there was an opening above us, this wasn't quite what I had in mind.""",Looks like you picked the wrong day to quit drinking coffee!,0.0016580503
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""","You throw a pie, it’s a joke. You throw paint, it’s art.",0.30212086
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",That’s how you paint a face.,0.21749873
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",I don't know whether to laugh or cry.,0.23256806
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",That’s how you paint a face.,0.21749873
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",I don't know whether to laugh or cry.,0.23256806
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",I think it could use more balloons.,0.14836788
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",It’s like a New Yorker cartoon. You have to pretend to get it.,0.16600773
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""","You throw a pie, it’s a joke. You throw paint, it’s art.",0.30212086
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",It’s like a New Yorker cartoon. You have to pretend to get it.,0.16600773
894,chatgpt (gpt-4o),"""It's a bold piece, but I feel it lacks the emotional range of a well-timed pie to the face.""",I think it could use more balloons.,0.14836788
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""","You throw a pie, it’s a joke. You throw paint, it’s art.",0.40970585
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",That’s how you paint a face.,0.19042829
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",I don't know whether to laugh or cry.,0.119808204
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",That’s how you paint a face.,0.19042829
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",I don't know whether to laugh or cry.,0.119808204
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",I think it could use more balloons.,0.10432696
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",It’s like a New Yorker cartoon. You have to pretend to get it.,0.22979817
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""","You throw a pie, it’s a joke. You throw paint, it’s art.",0.40970585
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",It’s like a New Yorker cartoon. You have to pretend to get it.,0.22979817
894,claude,"""They call it 'performance art,' but I call it 'appropriation of our culture.'""",I think it could use more balloons.,0.10432696
814,chatgpt (gpt-4o),"""Of course I’ll hold... you know the connections here in Siberia are always tangled.""","Hold on, I'm getting a call from another can -- but I think it's spam.""",0.19345582
814,chatgpt (gpt-4o),"""Of course I’ll hold... you know the connections here in Siberia are always tangled.""",I'm on my landline.,0.06469104
814,chatgpt (gpt-4o),"""Of course I’ll hold... you know the connections here in Siberia are always tangled.""","I'll call you back, I'm on the can.",0.18690792
814,chatgpt (gpt-4o),"""Of course I’ll hold... you know the connections here in Siberia are always tangled.""",Freddy?  From the fifth grade?,0.09616204
814,chatgpt (gpt-4o),"""Of course I’ll hold... you know the connections here in Siberia are always tangled.""",There's no cell service out here but fortunately I have a land line.,0.011705235
814,chatgpt (gpt-4o),"""Of course I’ll hold... you know the connections here in Siberia are always tangled.""",I'm on my landline.,0.06469104
