contest,human_caption,chatgpt,claude,Who_won,Description
552,"Noah, trust me. Its over.",0.08088667,0.10363874,claude,Claude aligned more closely with human captions
553,"I know that look, you're not going to let this go.",0.15738805,0.082331516,chatgpt,ChatGPT aligned more closely with human captions
553,I'd like to see other people.,0.12268647,0.020963825,chatgpt,ChatGPT aligned more closely with human captions
553,Maybe his second week will go better.,0.06534005,0.06252337,chatgpt,ChatGPT aligned more closely with human captions
553,The corrupt media will blow this way out of proportion.,0.0754067,0.08688386,claude,Claude aligned more closely with human captions
554,Don't let it get you down. There were only so many cabinet positions he could fill.,0.07936753,0.057858385,chatgpt,ChatGPT aligned more closely with human captions
554,Shouldn't you be at your confirmation hearing?,0.12533335,0.06903972,chatgpt,ChatGPT aligned more closely with human captions
554,"Sure, it's all fun and games. Until one of you gets elected.",0.15498734,0.2603469,claude,Claude aligned more closely with human captions
554,"Would you like that straight up, on the rocks, or sprayed directly in your face?",0.05057547,0.2095462,claude,Claude aligned more closely with human captions
554,You were with Ringling Brothers? I was with Lehman Brothers.,0.07199459,0.10775362,claude,Claude aligned more closely with human captions
555,I had the tailor over for lunch.,0.08469554,0.18166155,claude,Claude aligned more closely with human captions
555,I'll never let go.,0.04066365,0.19058533,claude,Claude aligned more closely with human captions
555,"So I stick the head up a few times, the lifeguard runs in, bingo!",0.13531601,0.23986161,claude,Claude aligned more closely with human captions
555,You're both dummies!,0.09869799,0.058620706,chatgpt,ChatGPT aligned more closely with human captions
555,You're the one who said I wasn't eating enough fiber.,0.08272888,0.12556575,claude,Claude aligned more closely with human captions
556,I think I like the French maid outfit better.,0.031157188,0.14037505,claude,Claude aligned more closely with human captions
556,"Making fission chips again, I see.",0.15282091,0.13146487,chatgpt,ChatGPT aligned more closely with human captions
556,Making fission chips?,0.06932628,0.1169519,claude,Claude aligned more closely with human captions
556,Next time I'll bring the protection.,0.05631763,0.069226176,claude,Claude aligned more closely with human captions
556,"So, not tonight?",0.17199281,0.0690698,chatgpt,ChatGPT aligned more closely with human captions
556,So...how did your first husband die?,0.058773145,0.107359275,claude,Claude aligned more closely with human captions
557,I'll be damned.,0.11777235,0.12029827,claude,Claude aligned more closely with human captions
557,"Well, I'll be damned...",0.13900681,0.14516106,claude,Claude aligned more closely with human captions
557,You're naked AND you bake?,0.1766094,0.072057776,chatgpt,ChatGPT aligned more closely with human captions
558,"Fine, mom. You've made your point. I'll start looking for an apartment tomorrow.",0.1758418,0.19734189,claude,Claude aligned more closely with human captions
558,I hate being born on Leap Year.,0.20846955,0.06685217,chatgpt,ChatGPT aligned more closely with human captions
558,I pictured it differently when you said you kept my room just like it was.,0.10983095,0.19963177,claude,Claude aligned more closely with human captions
558,"Mom! When you said I could have my old room back, this isn't what I had in mind.",0.22965805,0.26152456,claude,Claude aligned more closely with human captions
558,"Nope, still not ready to finish those peas.",0.03617623,0.07563029,claude,Claude aligned more closely with human captions
559,"Arrgh, it's the Olympic death spiral!
",0.014877748,0.10287258,claude,Claude aligned more closely with human captions
559,"Arrghh..he puts a buckle in me swash!
",0.20782076,0.2790948,claude,Claude aligned more closely with human captions
559,"At least his execution is flawless.
",0.07008161,0.06443815,chatgpt,ChatGPT aligned more closely with human captions
559,"Did he just say his pronoun is 'wheeeee'?
",0.12480155,0.28335154,claude,Claude aligned more closely with human captions
559,"Good Riddance, Mankoff, you fancy bastard.
",0.05632054,0.1664353,claude,Claude aligned more closely with human captions
559,"He dove off the plank. I told you he was tired of hearing about Trump, we've got to talk about something else.
",0.09587198,0.25367266,claude,Claude aligned more closely with human captions
559,"I can't believe my eye!
",0.14712048,0.1543703,claude,Claude aligned more closely with human captions
559,"Let's just shoot the next one.
",0.1680626,0.12627666,chatgpt,ChatGPT aligned more closely with human captions
559,"Perfect execution.
",0.13399479,0.16842246,claude,Claude aligned more closely with human captions
559,"That was my car.
",0.114924744,0.07777637,chatgpt,ChatGPT aligned more closely with human captions
560,He got the cave but she got the wheel and the fire.,0.085127115,0.11401945,claude,Claude aligned more closely with human captions
560,I couldn't afford that place if I lived to be 30.,0.15774968,0.019934397,chatgpt,ChatGPT aligned more closely with human captions
560,I invented fire. He invested in it.,0.12847678,0.075221114,chatgpt,ChatGPT aligned more closely with human captions
560,So this is how the 1% live.,0.16284248,0.0056218198,chatgpt,ChatGPT aligned more closely with human captions
560,That's Bob Mankoff. He used to be the cartoon editor of the New Yorker.,0.10237735,0.11090661,claude,Claude aligned more closely with human captions
560,Why can't I have a man cave?,0.066742584,0.0055933017,chatgpt,ChatGPT aligned more closely with human captions
561,"And lastly Father, I bit the mailman",0.067343965,0.18389273,claude,Claude aligned more closely with human captions
561,And you thought the cat couldn't open the superglue.,0.16156375,0.077127755,chatgpt,ChatGPT aligned more closely with human captions
561,Can you hear me now?,0.08257344,0.162658,claude,Claude aligned more closely with human captions
561,"No offense, but I prefer your other end.",0.10150119,0.10851243,claude,Claude aligned more closely with human captions
561,"No, YOU need a mint.",-0.024345422,0.028556628,claude,Claude aligned more closely with human captions
561,"Squirrel outside, freshly waxed floor, plate glass window. You?",0.09889526,0.085355274,chatgpt,ChatGPT aligned more closely with human captions
561,Tell me about it. It's been a week since I licked mine.,0.00454662,0.06137549,claude,Claude aligned more closely with human captions
562,Disingenuous? ME ??? YOU described yourself as 'wingy ' !!!,0.026735041,0.042496845,claude,Claude aligned more closely with human captions
562,What am I doing here? I missed my flight.,0.28510416,0.17095739,chatgpt,ChatGPT aligned more closely with human captions
562,Where are the statues? I can't hold it in anymore.,0.07369645,0.07911748,claude,Claude aligned more closely with human captions
562,Will we raise the kids as birds or fish?,0.053995002,0.28692523,claude,Claude aligned more closely with human captions
562,You and me birdbrain.,0.21520224,0.24376541,claude,Claude aligned more closely with human captions
563,It started with a stand-up desk.,0.29333562,0.13272522,chatgpt,ChatGPT aligned more closely with human captions
563,It’s Karma !! But who’da thunk the hamsters would inherit the earth?,0.32486424,0.4490679,claude,Claude aligned more closely with human captions
563,No wonder this gym was so cheap.,0.17473105,0.08497207,chatgpt,ChatGPT aligned more closely with human captions
563,The pay is good but they treat us like animals.,0.06654428,0.13602647,claude,Claude aligned more closely with human captions
563,"pD piety, pD piety, pD piety, …",0.034559846,0.018631458,chatgpt,ChatGPT aligned more closely with human captions
564,"Go ahead, ask what our first baseman's name is.",0.107579045,0.08169711,chatgpt,ChatGPT aligned more closely with human captions
564,"I only needed one, but Costco makes you buy a whole case.",0.046720363,0.07692565,claude,Claude aligned more closely with human captions
564,"I think the more appropriate question is ""why"".",0.08639027,0.051584087,chatgpt,ChatGPT aligned more closely with human captions
564,"Mrs. Jenkins, you may have misunderstood me when I said. ""Reserve Hooters for the office party.""",0.5624052,0.2724291,chatgpt,ChatGPT aligned more closely with human captions
564,"No, I have no idea why your computer doesn't have a mouse anymore.",-0.060994834,0.012001698,claude,Claude aligned more closely with human captions
564,They're willing to work nights.,0.23192006,0.116815224,chatgpt,ChatGPT aligned more closely with human captions
565,""" I can only make out : ' ... is required IMMEDIATELY ' .",0.23770078,0.19547579,chatgpt,ChatGPT aligned more closely with human captions
565,"From the ashes, your bill will magically appear.",0.09429252,0.169184,claude,Claude aligned more closely with human captions
565,"No, I recommended exorcism, not exercise.",-0.004051462,0.027892515,claude,Claude aligned more closely with human captions
565,The good news is this disease will be named after you.,-0.06031785,0.15165737,claude,Claude aligned more closely with human captions
565,"Wow, you are literally a hot mess.",0.21479619,0.013463184,chatgpt,ChatGPT aligned more closely with human captions
566,Am I the only one who misses the parrot?,0.52361816,0.09441659,chatgpt,ChatGPT aligned more closely with human captions
566,Call him Ishmeow.,0.14134625,0.049811512,chatgpt,ChatGPT aligned more closely with human captions
566,He calls it Ishmeow,0.20335963,0.046491448,chatgpt,ChatGPT aligned more closely with human captions
