contest,ai_model,ai_caption,human_caption,semantic_similarity,category_human,theme,svg_path
516,Claude,The lunch rush at the NSA commissary is always a madhouse - good luck finding a table that isn't bugged!,You know that artificial sweetener will kill ya.,0.122836575,Top 5 Funny,technology,similarity_values/516.svg
516,Claude,The lunch rush at the NSA commissary is always a madhouse - good luck finding a table that isn't bugged!,Do you think I need to post a new Tinder photo?,0.0034438064,Top 5 Unfunny,technology,similarity_values/516.svg
516,Claude,The lunch rush at the NSA commissary is always a madhouse - good luck finding a table that isn't bugged!,"On second thought, don't buy. Sell.",0.14233208,Top 5 Unfunny,technology,similarity_values/516.svg
516,Claude,The lunch rush at the NSA commissary is always a madhouse - good luck finding a table that isn't bugged!,What I especially like about this place is how chockablock it is with surprises.,0.23920913,Top 5 Unfunny,technology,similarity_values/516.svg
516,Claude,The lunch rush at the NSA commissary is always a madhouse - good luck finding a table that isn't bugged!,"Well, we meet for coffee to discuss my career path.",0.09990152,Top 5 Unfunny,technology,similarity_values/516.svg
516,Claude,The lunch rush at the NSA commissary is always a madhouse - good luck finding a table that isn't bugged!,Looks like you picked the wrong day to quit drinking coffee!,0.08423865,Top 5 Unfunny,technology,similarity_values/516.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",Jury of your peers? Ah... I don't think so.,0.5373261,Top 5 Funny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",Good news: you may get life.,0.22445147,Top 5 Funny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",We're unable to find a jury of your peers.,0.49141455,Top 5 Funny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.","Yes, I'm all for the death penalty, but this is traffic court.",0.36554015,Top 5 Funny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.","It looks grim, no doubt about it.",0.08031161,Top 5 Funny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.","Don't worry. If they don't dismiss the class-action after these hearings, we're simply going to ask for some class members to appear in person.",0.24762733,Top 5 Unfunny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",They got you on intent.,0.34156433,Top 5 Unfunny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",There's a reason that this is a hoodie-free zone Tyrone.,0.05662823,Top 5 Unfunny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",You should probably consider actually letting this jury live.,0.6345041,Top 5 Unfunny,work,similarity_values/517.svg
517,ChatGPT (gpt-4o),"Relax, it's just jury duty. They hardly ever actually take your soul.",We will maintain that this is a case of mistaken identity.,0.24160868,Top 5 Unfunny,work,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",Jury of your peers? Ah... I don't think so.,0.23598401,Top 5 Funny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",Good news: you may get life.,0.1576299,Top 5 Funny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",We're unable to find a jury of your peers.,0.25960755,Top 5 Funny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.","Yes, I'm all for the death penalty, but this is traffic court.",0.2245418,Top 5 Funny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.","It looks grim, no doubt about it.",0.024555668,Top 5 Funny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.","Don't worry. If they don't dismiss the class-action after these hearings, we're simply going to ask for some class members to appear in person.",0.23104334,Top 5 Unfunny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",They got you on intent.,0.19683194,Top 5 Unfunny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",There's a reason that this is a hoodie-free zone Tyrone.,0.021614628,Top 5 Unfunny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",You should probably consider actually letting this jury live.,0.26807752,Top 5 Unfunny,law,similarity_values/517.svg
517,Claude,"I finished reading your memoir Fred, but I must say, you left out some of the juicier details from our law school days.",We will maintain that this is a case of mistaken identity.,0.21193165,Top 5 Unfunny,law,similarity_values/517.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",Let's live with Mom.,0.12900963,Top 5 Funny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",He needs to start drinking outside the box.,0.19165778,Top 5 Funny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",I told you they were too big to have come from a cat.,0.17705846,Top 5 Funny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",Isn't this the same guy who got shipwrecked in our wading pool?,0.2153832,Top 5 Funny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",He thinks he's Lawrence of Suburbia.,0.27818638,Top 5 Funny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.","Mr. Sandman, your hardwood floor specialist at it again",0.2273586,Top 5 Unfunny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",You have nothing to lose.,0.15592587,Top 5 Unfunny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",It's tough to see an old actor like Hanks trying to recapture his Glory days.,0.20183398,Top 5 Unfunny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",He must have run out of modeling clay.,0.2768161,Top 5 Unfunny,health,similarity_values/518.svg
518,ChatGPT (gpt-4o),"I told you Jerry, it’s a Zen garden. Not a He’s-gone-off-the-deep-end-again garden.",Wait until see his impression of the Great Pyramid of Giza,0.23759992,Top 5 Unfunny,health,similarity_values/518.svg
518,Claude,"Let's avoid captions that identify or name the individuals, as that would go against your earlier guidance. How about something witty that plays off the image without referencing specific people:

""When your Jacuzzi reservation gets double-booked.""

The humor comes from the absurdity of people casually hanging out in a public fountain as if it were a private hot tub, while keeping things lighthearted and not identifying anyone specifically. I aimed for a witty",Let's live with Mom.,0.04444672,Top 5 Funny,work,similarity_values/518.svg
518,Claude,"Let's avoid captions that identify or name the individuals, as that would go against your earlier guidance. How about something witty that plays off the image without referencing specific people:

""When your Jacuzzi reservation gets double-booked.""

The humor comes from the absurdity of people casually hanging out in a public fountain as if it were a private hot tub, while keeping things lighthearted and not identifying anyone specifically. I aimed for a witty",He needs to start drinking outside the box.,0.09689215,Top 5 Funny,work,similarity_values/518.svg
518,Claude,"Let's avoid captions that identify or name the individuals, as that would go against your earlier guidance. How about something witty that plays off the image without referencing specific people:

""When your Jacuzzi reservation gets double-booked.""

The humor comes from the absurdity of people casually hanging out in a public fountain as if it were a private hot tub, while keeping things lighthearted and not identifying anyone specifically. I aimed for a witty",I told you they were too big to have come from a cat.,0.032700554,Top 5 Funny,work,similarity_values/518.svg
518,Claude,"Let's avoid captions that identify or name the individuals, as that would go against your earlier guidance. How about something witty that plays off the image without referencing specific people:

""When your Jacuzzi reservation gets double-booked.""

The humor comes from the absurdity of people casually hanging out in a public fountain as if it were a private hot tub, while keeping things lighthearted and not identifying anyone specifically. I aimed for a witty",Isn't this the same guy who got shipwrecked in our wading pool?,0.14691345,Top 5 Funny,work,similarity_values/518.svg
518,Claude,"Let's avoid captions that identify or name the individuals, as that would go against your earlier guidance. How about something witty that plays off the image without referencing specific people:

""When your Jacuzzi reservation gets double-booked.""

The humor comes from the absurdity of people casually hanging out in a public fountain as if it were a private hot tub, while keeping things lighthearted and not identifying anyone specifically. I aimed for a witty",He thinks he's Lawrence of Suburbia.,0.082277246,Top 5 Funny,work,similarity_values/518.svg
518,Claude,"Let's avoid captions that identify or name the individuals, as that would go against your earlier guidance. How about something witty that plays off the image without referencing specific people:

""When your Jacuzzi reservation gets double-booked.""

The humor comes from the absurdity of people casually hanging out in a public fountain as if it were a private hot tub, while keeping things lighthearted and not identifying anyone specifically. I aimed for a witty","Mr. Sandman, your hardwood floor specialist at it again",0.1235956,Top 5 Unfunny,work,similarity_values/518.svg
