contest,caption,model,has_question_mark,ends_with_punctuation,caption_length,funny_votes,unfunny_votes,votes,category,source
540,When was your last dial movement?,Human,True,True,33,18,50,91,Top 5 Funny,human
540,Maybe I can get the safe open if I listen to it.,Human,False,True,48,0,130,131,Top 5 Unfunny,human
540,"If I was a younger man I'de ask you out on a date."" ""Shush, I'm trying to listen."" ""If I was handsome like a movie star, maybe then?"" ""It's only what's inside you that counts."" Said the Doc sympathetically. ""Gold Digger."" ""You're imposable.",Human,True,True,240,0,133,135,Top 5 Unfunny,human
540,Are you having night deposits? Suspicious withdrawals?,Human,True,True,54,21,68,116,Top 5 Funny,human
540,I will need to see the family jewels at some point.,Human,False,True,51,21,56,94,Top 5 Funny,human
540,"Well, frankly, I think it's a combination of things...",Human,False,True,54,22,63,108,Top 5 Funny,human
540,"I know a specialist, but he's in prison.",Human,False,True,40,25,61,114,Top 5 Funny,human
540,have a heart and let me open this thing,Human,False,False,39,1,128,133,Top 5 Unfunny,human
540,My brother has a rent-stabilized safe deposit box on 19th St. Perhaps you could go in together on a Dumpster?,Human,True,True,109,3,122,129,Top 5 Unfunny,human
541,He's in the kitchen washing the toaster.,Human,False,True,40,120,236,460,Top 5 Unfunny,human
541,"No, I get it. I just think it's a little insulting that he sends an intern.",Human,False,True,75,119,236,537,Top 5 Unfunny,human
541,Let me guess...the Gym Reaper?,Human,True,True,30,202,251,633,Top 5 Funny,human
541,You must be kidding. I've got tickets for 'Hamilton' tonight.,Human,False,True,61,168,269,650,Top 5 Unfunny,human
541,We're divorced---but I'd be delighted to give you his current address.,Human,False,True,70,154,270,607,Top 5 Unfunny,human
541,"No, I get it. I just think it's a little insulting that he sends an intern.",Human,False,True,75,119,236,537,Top 5 Funny,human
541,He's in the kitchen washing the toaster.,Human,False,True,40,120,236,460,Top 5 Funny,human
541,Let me guess...the Gym Reaper?,Human,True,True,30,202,251,633,Top 5 Unfunny,human
541,We're divorced---but I'd be delighted to give you his current address.,Human,False,True,70,154,270,607,Top 5 Funny,human
541,You must be kidding. I've got tickets for 'Hamilton' tonight.,Human,False,True,61,168,269,650,Top 5 Funny,human
542,Should we tell her she's wearing two different shoes?,Human,True,True,53,202,327,789,Top 5 Funny,human
542,She is Henry's only surviving wife.,Human,False,True,35,101,227,466,Top 5 Funny,human
542,"Nah, count the rings. She's definitely pushing 30.",Human,False,True,50,67,186,337,Top 5 Unfunny,human
542,So that's where all of the coffee filters went.,Human,False,True,47,77,198,375,Top 5 Unfunny,human
542,Should we tell her it's on backwards?,Human,True,True,37,85,208,405,Top 5 Unfunny,human
542,She is Henry's only surviving wife.,Human,False,True,35,101,227,466,Top 5 Unfunny,human
542,Should we tell her she's wearing two different shoes?,Human,True,True,53,202,327,789,Top 5 Unfunny,human
542,"Nah, count the rings. She's definitely pushing 30.",Human,False,True,50,67,186,337,Top 5 Funny,human
542,So that's where all of the coffee filters went.,Human,False,True,47,77,198,375,Top 5 Funny,human
542,Should we tell her it's on backwards?,Human,True,True,37,85,208,405,Top 5 Funny,human
543,Face it: 'Ms. Bigly' refuses to go with you to the Trump rally today!,Human,False,True,69,53,126,211,Top 5 Unfunny,human
543,"Well, at least the 800-lb gorilla finally left.",Human,False,True,47,81,151,331,Top 5 Unfunny,human
543,"Well, at least the 800-lb gorilla finally left.",Human,False,True,47,81,151,331,Top 5 Funny,human
543,If he farts I'm out of here.,Human,False,True,28,120,189,337,Top 5 Unfunny,human
543,The zoo won't pay the ransom. Now what?,Human,True,True,39,49,122,212,Top 5 Funny,human
543,Face it: 'Ms. Bigly' refuses to go with you to the Trump rally today!,Human,False,True,69,53,126,211,Top 5 Funny,human
543,I really just thought they would send me a lapel pin when I registered.,Human,False,True,71,90,157,370,Top 5 Unfunny,human
543,The zoo won't pay the ransom. Now what?,Human,True,True,39,49,122,212,Top 5 Unfunny,human
543,If he farts I'm out of here.,Human,False,True,28,120,189,337,Top 5 Funny,human
543,I really just thought they would send me a lapel pin when I registered.,Human,False,True,71,90,157,370,Top 5 Funny,human
544,"Given Mr Tell's declining accuracy with his bow and arrow, we're lucky the guys don't use Apples.",Human,False,True,97,69,82,302,Top 5 Funny,human
544,"Given Mr Tell's declining accuracy with his bow and arrow, we're lucky the guys don't use Apples.",Human,False,True,97,69,82,302,Top 5 Unfunny,human
544,Have your guy call my guy.,Human,False,True,26,41,84,130,Top 5 Unfunny,human
544,Have your person contact my person.,Human,False,True,35,44,87,138,Top 5 Unfunny,human
544,Are you thinking what I'm thinking?,Human,True,True,35,47,89,148,Top 5 Unfunny,human
544,I liked it better when they were just little voices inside our heads.,Human,False,True,69,74,98,253,Top 5 Unfunny,human
544,Have your person contact my person.,Human,False,True,35,44,87,138,Top 5 Funny,human
544,I liked it better when they were just little voices inside our heads.,Human,False,True,69,74,98,253,Top 5 Funny,human
544,Are you thinking what I'm thinking?,Human,True,True,35,47,89,148,Top 5 Funny,human
544,"Where exactly is Bethlehem, NY? Hmmm. Off the top of my head … 42°36'N 73°50'W in Albany County.",Human,True,True,96,60,80,282,Top 5 Funny,human
545,It's amazing to think he started out in the lobby.,Human,False,True,50,416,282,1022,Top 5 Funny,human
545,...and I'll need an office with a window.,Human,False,True,41,87,126,320,Top 5 Funny,human
545,It's amazing to think he started out in the lobby.,Human,False,True,50,416,282,1022,Top 5 Unfunny,human
545,"Before we start, would anyone else like some water?",Human,True,True,51,141,162,422,Top 5 Unfunny,human
545,...and I'll need an office with a window.,Human,False,True,41,87,126,320,Top 5 Unfunny,human
545,He got his start in the lobby.,Human,False,True,30,87,122,345,Top 5 Unfunny,human
545,I thought we were moving all of our plants to Mexico.,Human,False,True,53,72,119,264,Top 5 Unfunny,human
545,He got his start in the lobby.,Human,False,True,30,87,122,345,Top 5 Funny,human
545,"Before we start, would anyone else like some water?",Human,True,True,51,141,162,422,Top 5 Funny,human
545,I thought we were moving all of our plants to Mexico.,Human,False,True,53,72,119,264,Top 5 Funny,human
546,What's happening on your side?,Human,True,True,30,67,117,269,Top 5 Funny,human
546,"If we hadn't eaten Ted, he really would have enjoyed this.",Human,False,True,58,66,117,260,Top 5 Funny,human
546,We never should have applauded.,Human,False,True,31,65,110,285,Top 5 Funny,human
546,"Well, I like it more than their ""ship on the horizon"" gag.",Human,False,True,58,65,117,251,Top 5 Funny,human
546,OK. We have two wishes left.,Human,False,True,28,56,108,249,Top 5 Funny,human
546,What's happening on your side?,Human,True,True,30,67,117,269,Top 5 Unfunny,human
546,"If we hadn't eaten Ted, he really would have enjoyed this.",Human,False,True,58,66,117,260,Top 5 Unfunny,human
546,"Well, I like it more than their ""ship on the horizon"" gag.",Human,False,True,58,65,117,251,Top 5 Unfunny,human
546,We never should have applauded.,Human,False,True,31,65,110,285,Top 5 Unfunny,human
546,"l knew they were smart, but sarcastic?",Human,True,True,38,55,110,224,Top 5 Unfunny,human
547,"Okay, our pomp is good. Now let's work on our circumstance.",Human,False,True,59,152,279,630,Top 5 Unfunny,human
547,We're not the only ones that could use a shave.,Human,False,True,47,177,317,604,Top 5 Unfunny,human
547,Trump said he knows more than the majorettes.,Human,False,True,45,137,271,469,Top 5 Unfunny,human
547,You're right. No underwear.,Human,False,True,27,255,395,762,Top 5 Funny,human
547,Like the pomp. Not crazy about the circumstances.,Human,False,True,49,186,326,747,Top 5 Funny,human
547,You're right. No underwear.,Human,False,True,27,255,395,762,Top 5 Unfunny,human
547,"Okay, our pomp is good. Now let's work on our circumstance.",Human,False,True,59,152,279,630,Top 5 Funny,human
547,Trump said he knows more than the majorettes.,Human,False,True,45,137,271,469,Top 5 Funny,human
547,Like the pomp. Not crazy about the circumstances.,Human,False,True,49,186,326,747,Top 5 Unfunny,human
547,We're not the only ones that could use a shave.,Human,False,True,47,177,317,604,Top 5 Funny,human
548,I'm going to need you to take one small step out of the vehicle,Human,False,False,63,155,205,515,Top 5 Unfunny,human
548,So Major Tom... Do you know how fast you were going?,Human,True,True,52,359,427,898,Top 5 Unfunny,human
548,"Sir, I don't make the laws of physics I just enforce them.",Human,False,True,58,221,291,754,Top 5 Unfunny,human
548,"Well, five acres of popcorn back there says you were.",Human,False,True,53,319,360,963,Top 5 Unfunny,human
548,"I don't make the laws of physics, sir. I just enforce them.",Human,False,True,59,98,197,442,Top 5 Funny,human
548,"I don't make the laws of physics, sir. I just enforce them.",Human,False,True,59,98,197,442,Top 5 Unfunny,human
548,"Sir, I don't make the laws of physics I just enforce them.",Human,False,True,58,221,291,754,Top 5 Funny,human
548,"Well, five acres of popcorn back there says you were.",Human,False,True,53,319,360,963,Top 5 Funny,human
548,So Major Tom... Do you know how fast you were going?,Human,True,True,52,359,427,898,Top 5 Funny,human
548,I'm going to need you to take one small step out of the vehicle,Human,False,False,63,155,205,515,Top 5 Funny,human
549,I admire your restraint.,Human,False,True,24,81,154,352,Top 5 Unfunny,human
549,"On casual Fridays, it's just handcuffs.",Human,False,True,39,77,151,321,Top 5 Unfunny,human
549,"Above all, we value restraint.",Human,False,True,30,121,184,461,Top 5 Unfunny,human
549,I admire your restraint.,Human,False,True,24,151,205,551,Top 5 Unfunny,human
549,OK. NOW we can discuss the election.,Human,False,True,36,76,150,325,Top 5 Funny,human
549,"On casual Fridays, it's just handcuffs.",Human,False,True,39,77,151,321,Top 5 Funny,human
549,I admire your restraint.,Human,False,True,24,81,154,352,Top 5 Funny,human
549,"Above all, we value restraint.",Human,False,True,30,121,184,461,Top 5 Funny,human
549,I admire your restraint.,Human,False,True,24,151,205,551,Top 5 Funny,human
549,OK. NOW we can discuss the election.,Human,False,True,36,76,150,325,Top 5 Unfunny,human
550,Martin realized he was facing some fierce competition for the ghost writer position.,Human,False,True,84,70,151,299,Top 5 Unfunny,human
550,"At one point I had them in a semicircle, but it gave people a sense of equality.",Human,False,True,80,66,147,318,Top 5 Unfunny,human
550,Where do you see yourself five chairs from now?,Human,True,True,47,94,172,386,Top 5 Funny,human
550,Are you willing to relocate?,Human,True,True,28,90,168,410,Top 5 Unfunny,human
550,Where do you see yourself five chairs from now?,Human,True,True,47,94,172,386,Top 5 Unfunny,human
550,"When I asked you to line up a meeting with the Department Chairs, this is not what I meant.",Human,False,True,91,258,295,779,Top 5 Unfunny,human
550,"At one point I had them in a semicircle, but it gave people a sense of equality.",Human,False,True,80,66,147,318,Top 5 Funny,human
550,Martin realized he was facing some fierce competition for the ghost writer position.,Human,False,True,84,70,151,299,Top 5 Funny,human
550,Are you willing to relocate?,Human,True,True,28,90,168,410,Top 5 Funny,human
550,"When I asked you to line up a meeting with the Department Chairs, this is not what I meant.",Human,False,True,91,258,295,779,Top 5 Funny,human
551,Row v. Wave,Human,False,False,11,590,742,1854,Top 5 Funny,human
551,Row v. Wave,Human,False,False,11,810,855,2398,Top 5 Funny,human
551,We shall overcomb.,Human,False,True,18,637,787,2097,Top 5 Funny,human
551,"Ladies and gentlemen, if you look to your right, you’ll see a gift of friendship from the people of France; straight ahead, a gift of friendship from the people of Russia",Human,False,False,170,406,559,1459,Top 5 Funny,human
551,"I don't know what's worse, the undertow or the combover",Human,False,False,55,404,551,1548,Top 5 Unfunny,human
551,"Ladies and gentlemen, if you look to your right, you’ll see a gift of friendship from the people of France; straight ahead, a gift of friendship from the people of Russia",Human,False,False,170,406,559,1459,Top 5 Unfunny,human
551,Row v. Wave,Human,False,False,11,590,742,1854,Top 5 Unfunny,human
551,We shall overcomb.,Human,False,True,18,637,787,2097,Top 5 Unfunny,human
551,Row v. Wave,Human,False,False,11,810,855,2398,Top 5 Unfunny,human
551,"I don't know what's worse, the undertow or the combover",Human,False,False,55,404,551,1548,Top 5 Funny,human
552,"Noah, trust me. Its over.",Human,False,True,25,70,166,305,Top 5 Unfunny,human
552,Do I LOOK like I have any Grey Poupon?,Human,True,True,38,63,170,313,Top 5 Unfunny,human
552,Long time no sea.,Human,False,True,17,280,360,913,Top 5 Funny,human
552,"Noah, trust me. Its over.",Human,False,True,25,70,166,305,Top 5 Funny,human
552,Do I LOOK like I have any Grey Poupon?,Human,True,True,38,63,170,313,Top 5 Funny,human
552,Have you seen two guys and a drum majorette?,Human,True,True,44,59,164,278,Top 5 Unfunny,human
552,Long time no sea.,Human,False,True,17,447,492,1410,Top 5 Unfunny,human
552,Long time no sea.,Human,False,True,17,280,360,913,Top 5 Unfunny,human
552,Long time no sea.,Human,False,True,17,447,492,1410,Top 5 Funny,human
552,Have you seen two guys and a drum majorette?,Human,True,True,44,59,164,278,Top 5 Funny,human
553,I'd like to see other people.,Human,False,True,29,87,157,328,Top 5 Funny,human
553,"I know that look, you're not going to let this go.",Human,False,True,50,74,146,300,Top 5 Funny,human
553,The corrupt media will blow this way out of proportion.,Human,False,True,55,59,132,254,Top 5 Unfunny,human
553,Maybe his second week will go better.,Human,False,True,37,61,134,256,Top 5 Unfunny,human
553,I'd like to see other people.,Human,False,True,29,63,136,280,Top 5 Unfunny,human
553,"I know that look, you're not going to let this go.",Human,False,True,50,74,146,300,Top 5 Unfunny,human
553,I'd like to see other people.,Human,False,True,29,87,157,328,Top 5 Unfunny,human
553,The corrupt media will blow this way out of proportion.,Human,False,True,55,59,132,254,Top 5 Funny,human
553,Maybe his second week will go better.,Human,False,True,37,61,134,256,Top 5 Funny,human
